/* DATA DESCRIPTION:
Citation:	Artés Vivancos, Tomàs; San-Miguel-Ayanz, Jesús (2018): Global Wildfire Database for GWIS - ESRI Shapefiles in monthly resolution. PANGAEA, https://doi.org/10.1594/PANGAEA.895898, 
	In supplement to: Artés Vivancos, Tomàs; Oom, Duarte; de Rigo, Daniele; Houston Durrant, Tracy; Maianti, Pieralberto; Libertá, Giorgio; San-Miguel-Ayanz, Jesús (2019): A global wildfire dataset for the analysis of fire regimes and fire behaviour. Scientific Data, 6(1), https://doi.org/10.1038/s41597-019-0312-2
Coverage:	DATE/TIME START: 2000-11-01T00:00:00 * DATE/TIME END: 2018-06-30T00:00:00
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Artés Vivancos, Tomàs (https://orcid.org/0000-0002-4105-5468, artes.tomas@gmail.com)
	File name (File name) * PI: Artés Vivancos, Tomàs (https://orcid.org/0000-0002-4105-5468, artes.tomas@gmail.com)
	File format (File format) * PI: Artés Vivancos, Tomàs (https://orcid.org/0000-0002-4105-5468, artes.tomas@gmail.com)
	File size [kByte] (File size) * PI: Artés Vivancos, Tomàs (https://orcid.org/0000-0002-4105-5468, artes.tomas@gmail.com)
	Uniform resource locator/link to file (URL file) * PI: Artés Vivancos, Tomàs (https://orcid.org/0000-0002-4105-5468, artes.tomas@gmail.com)
License:	Creative Commons Attribution-ShareAlike 4.0 International (CC-BY-SA-4.0)
Size:	848 data points
*/
Date/Time	File name	File format	File size [kByte]	URL file
2011-06	MODIS_BA_GLOBAL_1_6_2011	Shapefiles (zip)	10643.229	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_6_2011.zip
2011-07	MODIS_BA_GLOBAL_1_7_2011	Shapefiles (zip)	16437.028	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_7_2011.zip
2011-08	MODIS_BA_GLOBAL_1_8_2011	Shapefiles (zip)	19946.269	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_8_2011.zip
2011-09	MODIS_BA_GLOBAL_1_9_2011	Shapefiles (zip)	23082.439	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_9_2011.zip
2011-10	MODIS_BA_GLOBAL_1_10_2011	Shapefiles (zip)	21434.087	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_10_2011.zip
2011-11	MODIS_BA_GLOBAL_1_11_2011	Shapefiles (zip)	17517.729	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_11_2011.zip
2011-12	MODIS_BA_GLOBAL_1_12_2011	Shapefiles (zip)	18159.799	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_12_2011.zip
2012-01	MODIS_BA_GLOBAL_1_1_2012	Shapefiles (zip)	21689.918	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_1_2012.zip
2012-02	MODIS_BA_GLOBAL_1_2_2012	Shapefiles (zip)	16091.240	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_2_2012.zip
2012-03	MODIS_BA_GLOBAL_1_3_2012	Shapefiles (zip)	13598.016	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_3_2012.zip
2012-04	MODIS_BA_GLOBAL_1_4_2012	Shapefiles (zip)	14118.180	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_4_2012.zip
2012-05	MODIS_BA_GLOBAL_1_5_2012	Shapefiles (zip)	9064.753	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_5_2012.zip
2012-06	MODIS_BA_GLOBAL_1_6_2012	Shapefiles (zip)	12331.348	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_6_2012.zip
2012-07	MODIS_BA_GLOBAL_1_7_2012	Shapefiles (zip)	19427.596	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_7_2012.zip
2012-08	MODIS_BA_GLOBAL_1_8_2012	Shapefiles (zip)	23167.379	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_8_2012.zip
2012-09	MODIS_BA_GLOBAL_1_9_2012	Shapefiles (zip)	21246.737	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_9_2012.zip
2012-10	MODIS_BA_GLOBAL_1_10_2012	Shapefiles (zip)	18897.229	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_10_2012.zip
2012-11	MODIS_BA_GLOBAL_1_11_2012	Shapefiles (zip)	18038.884	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_11_2012.zip
2012-12	MODIS_BA_GLOBAL_1_12_2012	Shapefiles (zip)	15163.031	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_12_2012.zip
2013-01	MODIS_BA_GLOBAL_1_1_2013	Shapefiles (zip)	20719.733	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_1_2013.zip
2013-02	MODIS_BA_GLOBAL_1_2_2013	Shapefiles (zip)	16944.865	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_2_2013.zip
2013-03	MODIS_BA_GLOBAL_1_3_2013	Shapefiles (zip)	13543.552	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_3_2013.zip
2013-04	MODIS_BA_GLOBAL_1_4_2013	Shapefiles (zip)	8748.078	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_4_2013.zip
2013-05	MODIS_BA_GLOBAL_1_5_2013	Shapefiles (zip)	8837.504	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_5_2013.zip
2013-06	MODIS_BA_GLOBAL_1_6_2013	Shapefiles (zip)	12375.585	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_6_2013.zip
2013-07	MODIS_BA_GLOBAL_1_7_2013	Shapefiles (zip)	14723.757	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_7_2013.zip
2013-08	MODIS_BA_GLOBAL_1_8_2013	Shapefiles (zip)	18585.342	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_8_2013.zip
2013-09	MODIS_BA_GLOBAL_1_9_2013	Shapefiles (zip)	21015.829	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_9_2013.zip
2013-10	MODIS_BA_GLOBAL_1_10_2013	Shapefiles (zip)	14680.806	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_10_2013.zip
2013-11	MODIS_BA_GLOBAL_1_11_2013	Shapefiles (zip)	14853.525	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_11_2013.zip
2013-12	MODIS_BA_GLOBAL_1_12_2013	Shapefiles (zip)	13339.870	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_12_2013.zip
2014-01	MODIS_BA_GLOBAL_1_1_2014	Shapefiles (zip)	18360.921	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_1_2014.zip
2014-02	MODIS_BA_GLOBAL_1_2_2014	Shapefiles (zip)	13898.301	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_2_2014.zip
2014-03	MODIS_BA_GLOBAL_1_3_2014	Shapefiles (zip)	14464.885	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_3_2014.zip
2014-04	MODIS_BA_GLOBAL_1_4_2014	Shapefiles (zip)	12122.784	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_4_2014.zip
2014-05	MODIS_BA_GLOBAL_1_5_2014	Shapefiles (zip)	8406.906	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_5_2014.zip
2014-06	MODIS_BA_GLOBAL_1_6_2014	Shapefiles (zip)	9042.638	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_6_2014.zip
2014-07	MODIS_BA_GLOBAL_1_7_2014	Shapefiles (zip)	13728.854	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_7_2014.zip
2014-08	MODIS_BA_GLOBAL_1_8_2014	Shapefiles (zip)	20120.772	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_8_2014.zip
2014-09	MODIS_BA_GLOBAL_1_9_2014	Shapefiles (zip)	21679.412	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_9_2014.zip
2014-10	MODIS_BA_GLOBAL_1_10_2014	Shapefiles (zip)	18330.953	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_10_2014.zip
2014-11	MODIS_BA_GLOBAL_1_11_2014	Shapefiles (zip)	17949.414	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_11_2014.zip
2014-12	MODIS_BA_GLOBAL_1_12_2014	Shapefiles (zip)	13811.424	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_12_2014.zip
2015-01	MODIS_BA_GLOBAL_1_1_2015	Shapefiles (zip)	17960.589	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_1_2015.zip
2015-02	MODIS_BA_GLOBAL_1_2_2015	Shapefiles (zip)	14356.460	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_2_2015.zip
2015-03	MODIS_BA_GLOBAL_1_3_2015	Shapefiles (zip)	13934.987	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_3_2015.zip
2015-04	MODIS_BA_GLOBAL_1_4_2015	Shapefiles (zip)	10883.496	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_4_2015.zip
2015-05	MODIS_BA_GLOBAL_1_5_2015	Shapefiles (zip)	7593.655	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_5_2015.zip
2015-06	MODIS_BA_GLOBAL_1_6_2015	Shapefiles (zip)	9529.756	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_6_2015.zip
2015-07	MODIS_BA_GLOBAL_1_7_2015	Shapefiles (zip)	16396.543	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_7_2015.zip
2015-08	MODIS_BA_GLOBAL_1_8_2015	Shapefiles (zip)	21454.491	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_8_2015.zip
2015-09	MODIS_BA_GLOBAL_1_9_2015	Shapefiles (zip)	23056.024	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_9_2015.zip
2015-10	MODIS_BA_GLOBAL_1_10_2015	Shapefiles (zip)	19813.008	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_10_2015.zip
2015-11	MODIS_BA_GLOBAL_1_11_2015	Shapefiles (zip)	16718.220	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_11_2015.zip
2015-12	MODIS_BA_GLOBAL_1_12_2015	Shapefiles (zip)	17046.649	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_12_2015.zip
2016-01	MODIS_BA_GLOBAL_1_1_2016	Shapefiles (zip)	19694.852	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_1_2016.zip
2016-02	MODIS_BA_GLOBAL_1_2_2016	Shapefiles (zip)	21078.910	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_2_2016.zip
2016-03	MODIS_BA_GLOBAL_1_3_2016	Shapefiles (zip)	11711.581	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_3_2016.zip
2016-04	MODIS_BA_GLOBAL_1_4_2016	Shapefiles (zip)	8972.590	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_4_2016.zip
2016-05	MODIS_BA_GLOBAL_1_5_2016	Shapefiles (zip)	8555.194	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_5_2016.zip
2016-06	MODIS_BA_GLOBAL_1_6_2016	Shapefiles (zip)	11116.755	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_6_2016.zip
2016-07	MODIS_BA_GLOBAL_1_7_2016	Shapefiles (zip)	14336.799	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_7_2016.zip
2016-08	MODIS_BA_GLOBAL_1_8_2016	Shapefiles (zip)	21094.152	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_8_2016.zip
2016-09	MODIS_BA_GLOBAL_1_9_2016	Shapefiles (zip)	19232.399	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_9_2016.zip
2016-10	MODIS_BA_GLOBAL_1_10_2016	Shapefiles (zip)	16348.214	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_10_2016.zip
2016-11	MODIS_BA_GLOBAL_1_11_2016	Shapefiles (zip)	15810.604	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_11_2016.zip
2016-12	MODIS_BA_GLOBAL_1_12_2016	Shapefiles (zip)	14842.656	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_12_2016.zip
2017-01	MODIS_BA_GLOBAL_1_1_2017	Shapefiles (zip)	17584.320	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_1_2017.zip
2017-02	MODIS_BA_GLOBAL_1_2_2017	Shapefiles (zip)	14037.032	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_2_2017.zip
2017-03	MODIS_BA_GLOBAL_1_3_2017	Shapefiles (zip)	10438.703	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_3_2017.zip
2017-04	MODIS_BA_GLOBAL_1_4_2017	Shapefiles (zip)	10286.625	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_4_2017.zip
2017-05	MODIS_BA_GLOBAL_1_5_2017	Shapefiles (zip)	7849.302	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_5_2017.zip
2017-06	MODIS_BA_GLOBAL_1_6_2017	Shapefiles (zip)	9086.741	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_6_2017.zip
2017-07	MODIS_BA_GLOBAL_1_7_2017	Shapefiles (zip)	13793.739	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_7_2017.zip
2017-08	MODIS_BA_GLOBAL_1_8_2017	Shapefiles (zip)	20971.475	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_8_2017.zip
2017-09	MODIS_BA_GLOBAL_1_9_2017	Shapefiles (zip)	23208.437	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_9_2017.zip
2017-10	MODIS_BA_GLOBAL_1_10_2017	Shapefiles (zip)	19513.767	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_10_2017.zip
2017-11	MODIS_BA_GLOBAL_1_11_2017	Shapefiles (zip)	17001.195	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_11_2017.zip
2017-12	MODIS_BA_GLOBAL_1_12_2017	Shapefiles (zip)	16437.627	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_12_2017.zip
2018-01	MODIS_BA_GLOBAL_1_1_2018	Shapefiles (zip)	21101.914	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_1_2018.zip
2018-02	MODIS_BA_GLOBAL_1_2_2018	Shapefiles (zip)	22967.409	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_2_2018.zip
2018-03	MODIS_BA_GLOBAL_1_3_2018	Shapefiles (zip)	28228.767	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_3_2018.zip
2018-04	MODIS_BA_GLOBAL_1_4_2018	Shapefiles (zip)	15643.013	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_4_2018.zip
2018-05	MODIS_BA_GLOBAL_1_5_2018	Shapefiles (zip)	11346.521	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_5_2018.zip
2018-06	MODIS_BA_GLOBAL_1_6_2018	Shapefiles (zip)	8435.624	http://hs.pangaea.de/Maps/MCD64A1_burnt-areas/MODIS_BA_GLOBAL_1_6_2018.zip
